,RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7867,7868,15697201,640,2,0,46,3,0.0,1,1,1,156260.08,0
7868,7869,15666453,611,1,0,29,4,78885.88,2,1,1,26927.69,0
7869,7870,15693771,651,2,0,45,8,95922.9,1,1,0,84782.42,1
7870,7871,15569867,529,0,0,29,8,0.0,2,1,0,19842.11,0
7871,7872,15711602,676,0,0,36,3,91711.59,1,1,1,95393.43,0
7872,7873,15717736,639,1,0,46,10,110031.09,2,1,1,133995.59,0
7873,7874,15750441,782,0,1,36,5,81210.72,2,0,1,108003.38,0
7874,7875,15732791,641,1,1,32,5,122947.92,1,1,1,99154.86,0
7875,7876,15775104,697,0,0,38,1,182065.85,1,1,0,49503.5,0
7876,7877,15757607,623,0,1,45,0,0.0,1,1,0,196533.72,1
7877,7878,15793070,494,2,0,41,2,69974.66,2,1,0,188426.13,1
7878,7879,15760456,731,0,0,38,10,123711.73,2,1,0,171340.68,1
7879,7880,15665385,657,0,1,44,6,76495.04,1,1,0,79071.89,0
7880,7881,15612418,744,0,0,38,9,0.0,2,0,0,20940.76,0
7881,7882,15727138,774,2,1,46,9,0.0,2,1,1,34774.26,0
7882,7883,15732061,850,1,0,45,1,121874.89,1,0,0,6865.41,1
7883,7884,15776051,551,0,0,45,6,0.0,2,1,1,51143.43,0
7884,7885,15616530,638,0,1,36,6,188455.19,1,0,0,47031.4,1
7885,7886,15632344,792,0,0,42,0,99045.93,2,1,0,47160.01,0
7886,7887,15744979,666,0,0,36,8,0.0,1,0,1,158666.99,0
7887,7888,15745433,716,1,0,30,2,205770.78,2,0,0,65464.66,0
7888,7889,15683657,594,0,0,31,0,79340.95,1,1,0,78255.86,0
7889,7890,15718572,600,1,1,57,9,138456.03,2,1,1,103548.25,0
7890,7891,15665783,565,0,1,49,7,0.0,2,1,1,89609.26,0
7891,7892,15652782,678,1,1,48,2,101099.9,2,0,1,193476.04,0
7892,7893,15707025,648,2,0,31,5,0.0,2,1,1,5199.02,0
7893,7894,15647807,642,0,1,40,8,109219.83,1,1,0,52827.51,0
7894,7895,15718281,706,1,1,67,1,123276.69,2,1,1,86507.88,1
7895,7896,15660571,668,2,1,43,10,113034.31,1,1,1,100423.88,0
7896,7897,15727857,635,2,1,41,1,0.0,2,1,0,175611.5,0
7897,7898,15639252,603,2,1,30,6,129548.5,2,1,1,19282.85,0
7898,7899,15628144,635,0,0,72,4,74812.84,1,0,1,27448.33,0
7899,7900,15683560,642,0,0,40,7,0.0,2,1,0,183963.34,0
7900,7901,15653275,785,2,0,54,1,0.0,2,1,0,45113.92,1
7901,7902,15622182,628,1,0,28,3,153538.13,2,1,0,110776.01,0
7902,7903,15613962,499,0,0,38,9,0.0,2,0,1,183042.2,0
7903,7904,15618437,567,2,1,34,10,0.0,2,0,1,161571.79,0
7904,7905,15783338,449,2,1,32,0,155619.36,1,1,1,166692.03,0
7905,7906,15764491,701,2,1,35,10,159693.9,2,1,1,71173.64,0
7906,7907,15712960,613,2,1,37,3,171653.17,1,0,1,5353.12,0
7907,7908,15688157,683,1,0,39,2,47685.47,2,1,1,86019.48,0
7908,7909,15579287,581,0,1,35,4,0.0,2,0,1,86383.82,0
7909,7910,15570931,620,0,1,61,5,0.0,1,0,0,31641.52,1
7910,7911,15615177,561,2,1,28,6,123692.0,1,1,1,70548.96,0
7911,7912,15809906,558,1,1,26,1,148853.29,2,1,1,24411.02,0
7912,7913,15652169,642,0,1,35,2,133161.95,1,0,1,122254.86,0
7913,7914,15649450,805,1,1,24,6,143221.35,2,1,0,186035.72,0
7914,7915,15777179,687,0,1,35,9,0.0,2,0,1,73133.82,0
7915,7916,15803538,695,2,1,56,1,0.0,3,1,0,187734.49,1
7916,7917,15610936,562,0,1,33,6,0.0,2,1,0,111590.35,0
7917,7918,15590094,613,1,1,38,9,126265.88,2,0,0,15859.95,0
7918,7919,15572706,589,0,1,37,5,0.0,1,1,0,61324.87,0
7919,7920,15634564,593,2,1,31,8,112713.34,1,1,1,176868.89,0
7920,7921,15684296,714,0,1,34,5,141173.03,1,0,1,98896.06,0
7921,7922,15702293,588,2,0,35,7,0.0,2,1,1,108739.15,0
7922,7923,15642099,679,2,1,39,6,0.0,2,1,0,12266.06,0
7923,7924,15773273,730,2,1,38,5,118866.36,1,1,1,163317.5,0
7924,7925,15613337,833,0,1,47,2,0.0,2,1,1,182247.77,0
7925,7926,15800482,586,2,0,33,7,0.0,2,1,1,168261.4,0
7926,7927,15732644,567,2,0,54,5,92316.31,2,1,0,158590.66,1
7927,7928,15713426,637,1,1,30,1,122185.53,1,1,0,102566.46,1
7928,7929,15640789,711,0,1,38,4,123345.85,1,1,0,141827.83,0
7929,7930,15598892,828,0,1,30,4,73070.18,2,0,0,161671.15,0
7930,7931,15606436,500,2,1,38,7,0.0,2,0,0,192013.23,0
7931,7932,15751227,807,0,1,47,1,95120.59,1,0,0,127875.1,0
7932,7933,15812365,850,0,1,40,8,102800.65,1,1,0,60811.56,0
7933,7934,15616088,782,0,0,70,7,97072.42,1,0,1,131177.22,0
7934,7935,15803886,629,2,1,31,6,132876.55,1,1,1,130862.11,0
7935,7936,15587311,582,2,1,33,6,0.0,2,0,1,72970.93,0
7936,7937,15617401,468,0,1,22,2,0.0,2,1,0,28123.99,0
7937,7938,15775886,670,0,1,36,3,0.0,1,1,0,140754.19,1
7938,7939,15807305,805,0,1,39,2,0.0,1,0,0,166650.32,0
7939,7940,15761717,720,0,1,26,10,51962.91,2,1,0,45507.24,0
7940,7941,15628008,781,2,0,29,6,98759.89,1,0,0,112202.64,0
7941,7942,15583755,592,1,1,33,2,156570.86,1,1,1,37140.2,0
7942,7943,15661409,542,0,0,42,1,0.0,1,1,1,178256.58,1
7943,7944,15774250,532,0,1,42,1,159024.71,1,1,0,100982.93,1
7944,7945,15681476,520,0,0,39,1,73493.17,1,0,1,109626.13,1
7945,7946,15654870,759,0,0,45,8,0.0,2,1,1,99251.24,0
7946,7947,15790448,473,0,0,35,6,69617.36,1,1,0,143345.69,0
7947,7948,15785326,639,2,0,35,5,136526.26,2,1,0,59653.03,0
7948,7949,15592854,705,0,1,25,3,113736.27,1,0,1,196864.61,0
7949,7950,15617486,530,0,1,52,1,106723.28,1,0,0,109960.4,1
7950,7951,15806796,516,1,0,33,10,138847.9,1,1,1,127256.7,0
7951,7952,15644699,850,0,0,40,0,0.0,2,1,0,1099.95,0
7952,7953,15622305,746,1,0,33,2,107868.14,2,1,1,146192.4,0
7953,7954,15608209,622,1,1,33,3,96926.12,2,1,0,48553.77,0
7954,7955,15626898,743,0,1,30,7,77599.23,1,0,0,144407.1,0
7955,7956,15644297,732,1,1,38,5,178787.54,1,1,1,195760.53,0
7956,7957,15731569,850,0,1,81,5,0.0,2,1,1,44827.47,0
7957,7958,15582149,850,1,0,34,3,129668.43,2,1,1,88743.99,0
7958,7959,15802483,686,0,1,34,6,146178.13,2,1,1,88837.11,0
7959,7960,15686999,556,0,0,40,8,0.0,2,1,0,62112.7,0
7960,7961,15772479,673,0,1,37,4,0.0,2,0,0,163563.07,0
7961,7962,15778884,809,0,0,38,2,154763.21,2,1,1,174800.31,0
7962,7963,15623630,634,1,0,56,3,116251.24,1,0,1,42429.88,1
7963,7964,15774316,630,0,1,37,6,0.0,2,1,1,82647.65,0
7964,7965,15695097,564,1,0,30,0,100954.88,2,0,0,134175.15,0
7965,7966,15645404,625,0,0,51,4,124620.01,2,1,0,92243.94,1
7966,7967,15750574,677,2,0,34,4,0.0,2,1,1,6175.53,0
7967,7968,15636812,583,0,1,40,9,112701.04,1,0,0,29213.63,0
7968,7969,15712068,592,2,1,45,8,84692.5,1,0,1,67214.02,0
7969,7970,15652030,637,1,1,49,2,108204.52,1,1,0,169037.84,1
7970,7971,15577398,850,0,1,30,6,86449.39,1,1,1,188809.23,0
7971,7972,15756848,633,2,1,42,10,0.0,1,0,1,79408.17,0
7972,7973,15806929,751,1,1,36,5,73194.99,1,1,1,89222.66,0
7973,7974,15656005,592,1,1,31,7,124593.23,1,1,0,86079.67,0
7974,7975,15722632,716,1,1,50,2,119655.77,1,1,1,12944.17,1
7975,7976,15794356,641,1,1,42,3,121765.37,2,1,1,166516.84,0
7976,7977,15659656,849,0,1,35,4,110837.73,1,0,0,126419.8,0
7977,7978,15588341,647,2,1,47,10,99835.17,1,0,1,89103.05,0
7978,7979,15709142,608,1,0,30,2,91057.37,2,1,0,132973.17,0
7979,7980,15627042,555,0,0,26,7,0.0,2,1,0,93122.41,0
7980,7981,15627517,497,2,1,27,7,149400.27,1,0,0,167522.19,0
7981,7982,15803032,599,1,1,38,9,89111.63,1,0,0,157239.6,0
7982,7983,15665129,545,1,1,33,1,132527.9,2,0,1,107429.71,0
7983,7984,15628272,774,0,0,36,9,114997.42,1,1,0,75304.09,0
7984,7985,15678206,464,0,1,46,6,161798.53,1,1,0,182944.47,0
7985,7986,15678427,696,1,0,27,2,96129.32,2,1,1,5983.7,0
7986,7987,15678067,667,2,1,45,3,0.0,2,0,0,163655.01,0
7987,7988,15793331,812,0,1,32,5,133050.97,2,1,0,89385.92,0
7988,7989,15699532,516,0,1,51,8,120124.35,2,0,1,168773.54,0
7989,7990,15605827,645,0,1,39,8,0.0,2,0,0,96864.36,0
7990,7991,15643635,664,2,1,32,5,133705.74,1,0,0,134455.84,0
7991,7992,15787710,427,2,0,39,9,0.0,2,1,0,28368.37,0
7992,7993,15614137,685,0,0,40,7,0.0,2,1,0,103898.59,0
7993,7994,15754494,585,0,0,33,4,152805.05,1,1,0,63239.65,0
7994,7995,15713440,519,1,0,21,1,151701.45,3,1,1,170138.68,1
7995,7996,15803479,708,0,0,67,1,0.0,2,0,1,3837.08,0
7996,7997,15709639,717,0,0,22,5,112465.06,1,1,1,92977.75,0
7997,7998,15601719,465,1,1,24,6,156007.09,1,1,0,191368.37,0
7998,7999,15772482,829,1,1,28,3,132405.52,3,1,0,104889.2,1
7999,8000,15591489,826,0,1,26,5,142662.68,1,0,0,60285.3,0
8000,8001,15629002,747,1,1,36,8,102603.3,2,1,1,180693.61,0
8001,8002,15798053,707,2,1,32,9,0.0,2,1,0,126475.79,0
8002,8003,15753895,590,2,1,37,1,0.0,2,0,0,133535.99,0
8003,8004,15595426,603,2,1,57,6,105000.85,2,1,1,87412.24,1
8004,8005,15645815,615,0,1,45,5,0.0,2,1,1,164886.64,0
8005,8006,15632848,634,0,0,36,1,69518.95,1,1,0,116238.39,0
8006,8007,15703068,716,1,1,41,8,126145.54,2,1,1,138051.19,0
8007,8008,15791513,647,0,1,41,4,138937.35,1,1,1,101617.64,1
8008,8009,15587210,591,1,0,44,10,113581.98,1,1,0,1985.41,0
8009,8010,15793803,574,0,1,34,1,112572.39,1,0,0,165626.6,0
8010,8011,15787756,467,1,1,51,10,114514.71,2,1,0,177784.68,1
8011,8012,15723437,701,0,0,35,2,0.0,2,1,1,65765.22,0
8012,8013,15702715,747,0,0,34,10,0.0,2,1,1,50759.8,0
8013,8014,15809872,650,0,1,32,2,84906.45,1,1,0,163216.48,0
8014,8015,15644295,731,2,0,39,2,126816.18,1,1,1,74850.93,0
8015,8016,15778694,638,1,0,26,1,105249.76,2,1,1,23491.09,0
8016,8017,15759555,569,2,1,41,2,0.0,2,1,0,134272.57,0
8017,8018,15631406,459,1,1,50,5,109387.9,1,1,0,155721.15,0
8018,8019,15616676,632,1,1,23,3,122478.51,1,1,0,147230.77,1
8019,8020,15771154,683,0,0,73,8,137732.23,2,1,1,133210.44,0
8020,8021,15669491,850,0,0,46,2,157866.77,1,1,1,18986.12,0
8021,8022,15697691,512,0,0,41,6,0.0,1,1,1,100507.81,0
8022,8023,15665180,616,0,0,31,3,136789.14,1,1,0,59346.4,1
8023,8024,15752588,664,0,1,36,1,0.0,2,1,1,95372.64,0
8024,8025,15743051,694,0,1,30,10,144684.03,1,1,1,31805.49,0
8025,8026,15571873,655,0,1,24,9,107065.31,1,1,1,51959.82,0
8026,8027,15679743,607,0,0,33,8,91301.72,1,0,1,130824.57,0
8027,8028,15769412,684,2,1,39,4,207034.96,2,0,0,157694.76,1
8028,8029,15775124,763,2,1,37,8,0.0,2,1,1,933.38,0
8029,8030,15732113,671,2,1,50,8,0.0,1,0,1,2560.11,0
8030,8031,15578141,592,2,1,38,3,0.0,1,1,1,12905.89,1
8031,8032,15595874,666,2,0,36,6,0.0,2,1,0,176692.87,0
8032,8033,15755642,667,0,1,34,5,0.0,2,1,1,102908.63,0
8033,8034,15576526,850,2,1,36,6,0.0,2,0,1,41291.05,0
8034,8035,15792489,622,2,1,42,9,0.0,2,1,0,119127.06,0
8035,8036,15733705,577,0,0,30,8,92472.1,2,0,1,126434.61,0
8036,8037,15807221,555,2,1,21,1,0.0,2,0,0,103901.35,0
8037,8038,15573045,547,0,1,62,10,127738.75,2,1,1,85153.0,0
8038,8039,15756824,613,1,0,50,5,101242.98,2,1,0,12493.61,0
8039,8040,15773520,672,0,0,43,4,92599.55,2,1,1,167336.78,0
8040,8041,15627439,624,2,0,36,10,0.0,2,0,1,186180.42,0
8041,8042,15701439,698,2,0,50,1,0.0,4,1,0,88566.9,1
8042,8043,15785352,606,0,1,37,6,82373.94,1,0,0,172526.9,1
8043,8044,15616525,720,2,1,31,4,141356.47,1,0,0,137985.69,0
8044,8045,15717489,835,0,1,23,9,0.0,1,1,0,19793.73,1
8045,8046,15795737,771,2,0,47,3,72664.0,2,1,1,107874.39,0
8046,8047,15693877,811,0,0,47,3,123365.34,2,0,0,171995.34,0
8047,8048,15576111,734,1,1,33,5,121898.58,1,1,0,61829.89,0
8048,8049,15595713,548,2,1,33,6,0.0,1,1,1,31728.35,0
8049,8050,15808868,652,0,0,31,3,103696.97,3,0,0,155221.05,1
8050,8051,15708193,707,0,1,33,2,0.0,2,0,0,130866.95,0
8051,8052,15697801,605,1,0,56,1,74129.18,2,1,1,62199.78,1
8052,8053,15770121,623,0,0,34,9,0.0,1,1,0,24255.21,0
8053,8054,15800524,686,1,1,29,3,185379.02,1,1,0,64679.07,0
8054,8055,15686236,525,1,0,47,1,118087.68,1,1,0,88120.78,1
8055,8056,15659807,657,2,1,41,8,109402.13,1,1,1,66463.62,0
8056,8057,15736078,730,1,0,33,7,130367.87,1,1,0,15142.1,1
8057,8058,15620836,816,1,0,34,2,108410.87,2,1,0,102908.91,0
8058,8059,15698184,484,0,0,50,2,90408.16,2,0,0,48170.57,0
8059,8060,15717643,728,0,0,34,6,90425.15,2,1,1,11597.69,0
8060,8061,15776596,730,2,0,39,6,140094.59,1,1,0,172450.04,1
8061,8062,15814757,477,2,1,31,9,0.0,2,0,1,184061.17,0
8062,8063,15812607,663,1,0,46,6,95439.4,1,1,1,21038.58,1
8063,8064,15663888,549,1,1,34,6,204017.4,2,1,0,109538.35,0
8064,8065,15748882,714,2,1,29,9,0.0,2,1,0,129192.55,0
8065,8066,15690829,430,1,1,49,3,137115.16,1,1,0,146516.86,1
8066,8067,15695819,504,1,1,43,5,134740.19,2,1,0,181430.91,0
8067,8068,15696834,530,0,0,29,5,0.0,2,0,0,121451.21,0
8068,8069,15797710,619,1,1,29,4,98955.87,1,0,1,131712.51,0
8069,8070,15700654,617,1,1,44,9,49157.09,2,1,0,53294.17,0
8070,8071,15583764,791,1,1,31,1,130240.33,1,0,0,96546.55,0
8071,8072,15688849,609,0,1,48,1,108019.27,3,1,1,184524.65,1
8072,8073,15661473,780,1,1,51,4,126725.25,1,1,0,195259.31,1
8073,8074,15601030,777,1,0,34,5,96693.66,1,1,1,172618.52,0
8074,8075,15789557,817,1,0,27,7,129810.6,1,1,1,59259.44,0
8075,8076,15745250,850,0,1,58,8,156652.13,1,0,0,25899.21,1
8076,8077,15590349,732,0,0,36,9,0.0,1,0,0,3749.0,1
8077,8078,15741693,693,0,1,40,4,130661.96,1,1,1,101918.96,0
8078,8079,15618446,576,0,0,50,8,0.0,2,1,1,57802.62,0
8079,8080,15766552,643,0,1,37,6,0.0,2,0,0,142454.77,0
8080,8081,15668775,757,0,1,47,3,130747.1,1,1,0,143829.54,0
8081,8082,15757895,569,1,1,30,6,106629.49,1,0,1,44114.88,0
8082,8083,15774551,772,2,1,36,3,112029.83,1,1,1,186948.35,0
8083,8084,15684011,576,1,1,29,7,130575.26,1,0,1,173629.78,0
8084,8085,15736146,608,1,1,28,4,96679.71,1,1,1,49133.45,0
8085,8086,15656286,794,0,1,33,0,0.0,2,0,0,178122.71,0
8086,8087,15774847,593,0,1,50,6,171740.69,1,0,0,20893.61,0
8087,8088,15619340,597,2,1,38,1,0.0,2,1,0,41303.29,0
8088,8089,15815656,541,1,0,39,9,100116.67,1,1,1,199808.1,1
8089,8090,15623357,692,1,1,24,2,120596.93,1,0,1,180490.53,0
8090,8091,15601324,697,0,0,48,1,0.0,2,1,1,87400.53,0
8091,8092,15715510,768,0,1,29,2,95984.69,2,1,1,73686.75,0
8092,8093,15663770,802,0,1,38,1,142557.11,1,1,1,172497.73,0
8093,8094,15779267,584,0,1,47,5,0.0,2,1,0,89286.29,0
8094,8095,15597957,614,2,1,66,2,0.0,2,0,1,180082.7,0
8095,8096,15584620,850,1,0,36,6,143644.16,1,1,0,22102.25,1
8096,8097,15750772,671,0,0,38,6,132129.72,1,0,1,76068.95,0
8097,8098,15706557,626,0,0,52,0,0.0,2,1,0,32159.46,1
8098,8099,15594391,770,0,0,68,2,183555.24,1,0,0,159557.28,1
8099,8100,15661656,633,0,1,38,2,91902.56,2,1,1,107673.35,0
8100,8101,15631217,663,0,1,40,6,156218.19,1,0,1,33607.72,0
8101,8102,15588955,581,1,0,43,5,93259.57,3,1,0,141035.65,1
8102,8103,15758252,561,1,0,45,2,168085.38,2,0,1,115719.08,0
8103,8104,15740223,479,1,1,51,1,107714.74,3,1,0,86128.21,1
8104,8105,15805413,769,0,0,31,6,117852.26,2,1,0,147668.64,0
8105,8106,15635116,659,2,1,60,2,0.0,1,1,0,177480.45,1
8106,8107,15764892,590,2,0,51,10,84474.62,2,1,1,190937.09,0
8107,8108,15795936,560,0,1,50,3,0.0,2,1,0,84531.79,0
8108,8109,15655232,437,1,1,35,6,126803.34,2,1,1,161133.4,0
8109,8110,15640133,661,0,0,34,0,0.0,2,1,0,185555.63,0
8110,8111,15751524,677,1,0,36,10,68806.84,1,1,0,33075.24,0
8111,8112,15670552,560,0,0,31,3,115141.18,1,1,0,39806.75,0
8112,8113,15623966,578,0,0,35,2,0.0,2,0,1,26389.92,0
8113,8114,15752193,421,2,1,34,6,90723.36,1,1,1,12162.76,0
8114,8115,15607269,492,1,0,49,2,151249.45,2,1,1,167237.94,0
8115,8116,15700752,545,0,0,32,6,0.0,2,1,1,52067.37,0
8116,8117,15777901,640,1,0,43,9,94752.49,1,1,0,184006.36,1
8117,8118,15639117,624,2,0,34,6,0.0,1,1,0,582.59,1
8118,8119,15720203,577,2,1,28,7,0.0,1,1,0,143274.41,0
8119,8120,15586236,704,0,1,31,5,132084.66,3,1,1,54474.48,1
8120,8121,15676645,523,0,1,45,5,0.0,2,1,1,121428.2,0
8121,8122,15715988,793,0,1,35,2,0.0,2,1,1,79704.12,0
8122,8123,15603749,564,0,0,53,2,45472.28,1,1,1,41055.71,1
8123,8124,15608956,711,0,1,33,1,0.0,1,0,0,41590.4,0
8124,8125,15733872,791,1,0,33,10,130229.71,2,0,0,54019.93,1
8125,8126,15666982,629,1,0,38,9,123948.85,1,1,0,76053.07,0
8126,8127,15602647,729,1,1,39,6,127415.85,1,1,1,184977.2,1
8127,8128,15623063,651,1,1,35,8,110067.71,1,1,0,127678.95,1
8128,8129,15682928,695,2,1,39,4,65521.2,1,1,1,1243.97,0
8129,8130,15729246,847,2,1,31,5,0.0,2,1,1,76326.67,0
8130,8131,15588928,704,0,1,47,5,0.0,2,1,1,145338.61,0
8131,8132,15803352,613,1,1,33,3,155736.42,2,1,1,57751.21,0
8132,8133,15607485,692,2,0,29,4,0.0,2,0,0,138880.24,0
8133,8134,15656249,720,0,0,34,3,118307.57,2,1,1,136120.29,0
8134,8135,15761783,577,0,1,41,6,0.0,1,1,1,167621.18,0
8135,8136,15716605,710,1,0,24,7,103099.17,2,1,0,173276.62,0
8136,8137,15757425,716,0,0,38,1,0.0,2,1,1,99661.46,0
8137,8138,15603096,410,0,1,33,6,125789.69,1,0,0,66333.56,1
8138,8139,15588580,584,1,0,36,4,109646.83,1,1,1,70240.79,0
8139,8140,15770539,792,0,1,30,1,127187.86,1,1,1,113553.42,0
8140,8141,15572022,605,0,0,36,6,0.0,1,0,1,690.84,0
8141,8142,15571843,486,2,1,24,1,0.0,1,1,0,98802.76,0
8142,8143,15752502,615,0,1,41,4,130385.82,1,0,1,130661.95,0
8143,8144,15609058,676,0,1,23,1,107787.47,1,0,1,116378.82,0
8144,8145,15775108,571,0,1,34,1,99325.04,2,0,1,186052.15,0
8145,8146,15708904,850,0,0,37,9,0.0,1,0,0,100101.06,0
8146,8147,15600086,717,0,1,48,7,123764.95,1,1,1,169952.82,0
8147,8148,15814675,642,1,0,39,8,128264.03,1,1,0,61792.76,1
8148,8149,15572777,780,2,1,47,7,86006.21,1,1,1,37973.13,0
8149,8150,15585106,492,1,0,38,8,57068.43,2,1,0,188974.81,0
8150,8151,15738936,760,1,1,29,5,103607.24,2,0,1,86334.64,0
8151,8152,15750970,500,2,1,40,1,99004.24,1,1,1,152845.99,0
8152,8153,15725772,654,2,0,36,2,0.0,2,1,1,146652.11,0
8153,8154,15692106,606,2,0,25,3,147386.72,3,1,0,45482.04,1
8154,8155,15791533,367,2,1,42,6,93608.28,1,1,0,168816.73,1
8155,8156,15715715,799,2,1,38,2,0.0,2,1,1,59297.34,0
8156,8157,15785576,434,1,1,71,9,119496.87,1,1,0,125848.88,0
8157,8158,15798834,719,2,0,32,7,0.0,1,0,0,76264.27,0
8158,8159,15744127,641,0,0,37,2,0.0,2,1,0,3939.87,0
8159,8160,15637427,461,2,0,25,6,0.0,2,1,1,15306.29,0
8160,8161,15576990,790,1,0,25,5,152885.77,1,1,0,58214.79,0
8161,8162,15615352,588,0,1,31,4,99607.37,2,0,1,35877.03,0
8162,8163,15647333,621,0,1,27,4,137003.68,1,1,0,21254.06,0
8163,8164,15572050,768,1,1,48,3,122831.58,1,1,1,24533.89,1
8164,8165,15581370,681,2,1,38,2,99811.44,2,1,0,23531.5,0
8165,8166,15813503,606,2,1,37,8,154712.58,2,1,0,89099.18,0
8166,8167,15769783,542,2,1,37,8,0.0,1,1,1,807.06,0
8167,8168,15793135,713,1,0,24,7,147687.24,1,1,1,121592.5,0
8168,8169,15599182,597,2,0,33,2,0.0,2,1,1,4700.66,0
8169,8170,15689517,635,0,1,27,3,127009.83,1,1,0,161909.95,0
8170,8171,15641366,599,1,1,61,1,124737.96,1,0,1,90389.61,1
8171,8172,15588859,496,2,0,44,0,179356.28,2,1,0,2919.21,1
8172,8173,15732293,759,2,1,31,8,0.0,2,1,1,99086.74,0
8173,8174,15568032,757,1,1,31,1,127320.36,3,1,0,163170.32,0
8174,8175,15623525,564,2,1,31,0,125175.58,1,1,1,72757.33,0
8175,8176,15606601,561,0,0,22,6,186788.96,2,1,0,73286.8,0
8176,8177,15800811,702,0,1,40,3,148556.74,1,0,1,146056.29,0
8177,8178,15610711,678,1,0,40,8,128644.46,1,0,0,167673.37,0
8178,8179,15809654,707,0,0,46,7,127476.73,2,1,1,146011.55,0
8179,8180,15576077,610,0,0,27,9,159561.93,1,0,1,103381.47,0
8180,8181,15643378,744,0,1,42,1,112419.92,1,1,1,83022.92,0
8181,8182,15566790,598,0,1,28,8,129991.76,2,0,1,46041.08,0
8182,8183,15774402,562,2,1,36,5,0.0,1,0,1,182843.24,0
8183,8184,15694641,621,2,0,59,2,0.0,2,1,1,171364.18,0
8184,8185,15605916,659,0,0,50,3,0.0,1,1,0,183399.12,1
8185,8186,15812356,722,1,0,40,6,89175.06,2,0,1,152883.95,0
8186,8187,15644179,606,0,0,39,3,0.0,2,1,0,50560.45,1
8187,8188,15771674,603,2,0,39,5,162390.52,2,1,0,54702.66,0
8188,8189,15623314,506,1,0,59,3,190353.08,1,1,0,78365.75,0
8189,8190,15613292,715,0,1,21,8,0.0,2,1,0,68666.63,0
8190,8191,15813871,690,0,1,47,2,0.0,2,1,0,151375.73,0
8191,8192,15759480,644,0,0,40,10,139180.97,1,1,1,19959.67,0
8192,8193,15587712,589,0,1,36,8,114435.47,1,1,0,26955.72,0
8193,8194,15671165,592,0,0,66,5,149950.19,1,1,1,76267.59,0
8194,8195,15620746,632,0,1,42,4,126115.6,1,1,0,100998.5,0
8195,8196,15706537,577,1,0,59,7,111396.97,1,0,1,191070.01,0
8196,8197,15589312,588,0,1,30,3,115007.08,1,0,0,176858.5,0
8197,8198,15741180,617,0,1,54,6,102141.9,1,1,1,45325.26,0
8198,8199,15733888,668,2,0,36,3,133686.52,1,1,0,190958.48,1
8199,8200,15798532,810,0,1,32,9,120879.73,2,0,1,78896.59,0
8200,8201,15577359,767,2,1,47,5,0.0,1,1,0,121964.46,1
8201,8202,15614936,718,2,0,49,10,82321.88,1,0,1,11144.4,0
8202,8203,15747647,589,2,0,27,4,0.0,2,1,0,144181.48,0
8203,8204,15588566,778,2,1,33,5,116474.28,2,1,1,32757.55,0
8204,8205,15570141,724,0,0,34,3,132352.69,1,1,0,80320.3,0
8205,8206,15800793,477,1,0,39,4,182491.57,1,1,0,185830.72,0
8206,8207,15572415,580,0,1,34,6,0.0,2,1,1,160095.31,0
8207,8208,15635125,566,2,1,63,2,120787.18,2,1,1,52198.84,0
8208,8209,15636551,711,0,0,29,3,130181.47,2,1,0,31811.44,0
8209,8210,15600912,706,1,1,32,5,88348.43,2,1,1,104181.78,0
8210,8211,15768476,703,2,1,31,6,0.0,2,1,1,67667.19,0
8211,8212,15650266,679,1,1,39,2,146186.28,2,1,1,193974.47,0
8212,8213,15621004,603,0,1,32,7,0.0,1,1,0,198055.94,1
8213,8214,15748352,598,2,1,34,0,104488.17,1,0,1,43249.67,0
8214,8215,15788920,836,1,0,32,4,109196.67,2,1,0,55218.02,0
8215,8216,15743236,687,0,0,61,7,80538.56,1,1,0,131305.37,1
8216,8217,15637717,704,1,1,41,4,109026.8,2,1,1,43117.1,0
8217,8218,15635500,605,1,1,75,2,61319.63,1,0,1,186655.11,0
8218,8219,15634792,516,0,0,40,9,0.0,2,0,1,33266.29,0
8219,8220,15607560,572,0,0,39,2,0.0,2,1,1,555.28,0
8220,8221,15727177,557,0,1,42,6,177822.03,1,1,0,150944.31,1
8221,8222,15774358,443,1,1,59,4,110939.3,1,1,0,72846.58,1
8222,8223,15791304,604,1,1,25,7,165413.43,1,1,1,35279.74,0
8223,8224,15603328,483,0,1,27,1,77805.66,1,1,1,2101.89,0
8224,8225,15804937,702,0,1,50,3,0.0,2,0,0,94949.84,0
8225,8226,15804142,670,2,0,57,3,175575.95,2,1,0,99061.75,1
8226,8227,15608845,804,2,0,38,3,124197.22,1,1,0,74692.06,0
8227,8228,15702434,850,0,0,30,3,0.0,2,1,0,116692.8,0
8228,8229,15632609,554,0,0,39,10,160132.75,1,1,0,32824.15,0
8229,8230,15603550,588,1,0,37,7,70258.88,2,1,0,139607.61,0
8230,8231,15755239,758,1,1,32,4,162657.64,2,1,1,115525.13,0
8231,8232,15670528,787,1,1,43,0,132217.45,1,1,0,20955.03,1
8232,8233,15732704,582,2,1,25,9,148042.97,2,1,0,52341.15,0
8233,8234,15589019,633,2,0,33,4,92855.02,1,1,1,159813.18,0
8234,8235,15677796,766,1,1,47,9,129289.98,1,1,0,169935.46,1
8235,8236,15760177,564,2,1,37,9,100252.18,1,1,1,146033.52,0
